pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ttv_flag,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,Mass_Ratio_q,Mass_Ratio_q_err1,Mass_Ratio_q_err2,a_over_Rs,a_over_Rs_err1,a_over_Rs_err2,Hill_Radius_AU,Hill_Radius_AU_err1,Hill_Radius_AU_err2,v_esc_over_v_orb,v_esc_over_v_orb_err1,v_esc_over_v_orb_err2,Safronov_Number,Safronov_Number_err1,Safronov_Number_err2,log_g_p_cgs,log_g_p_cgs_err1,log_g_p_cgs_err2,pl_type,GMM_cluster_final,first_gmm_max_probs,GMM_2nd_cluster,GMM_2nd_prob
TOI-2141 b,TOI-2141,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MARTIOLI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231107011M/abstract target=ref>Martioli et al. 2023</a>,18.26157,6e-05,-6.00E-05,0,0.133,0.0009,-0.0009,0,3.05,0.23,-0.23,0,0.278,0.021,-0.021,0,0.075,0.012,-0.012,0,4.6,1.3,-1.3,0,0.21,,,1,722,23,-23,0,89,,,-1,0,39,4,-9,0,6,1,-1,0,<a refstr=MARTIOLI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231107011M/abstract target=ref>Martioli et al. 2023</a>,,5659,48,-48,0,0.98,0.06,-0.06,0,0.94,0.02,-0.02,0,-0.12,0.013,-0.013,0,[Fe/H],4.42,0.04,-0.04,0,6.4,1.8,-1.8,0,,,,,2.7,0.6,-0.6,0,7.613683771380893e-05,1.2289130330065473e-05,-1.23E-05,29.183350787490504,1.797616076136679,-1.797616076,0.003908494,0.000255765,-0.000271249,0.3904387477129933,0.053141525,-0.05016123,1.5412045634682928e+75,1.5412045634682928e+75,-1.54E+75,3.3811587099189033,0.095569365,-0.095569365,WN,B,0.998472031,A,0.001527969
TOI-2145 b,TOI-2145,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,10.261127,1.1e-05,-1.10E-05,0,0.111,0.002,-0.002,0,12.41899699,0.30986632,-0.25354457,0,1.10795061,0.02764447,-0.02261977,0,5.55960374,0.22339098,-0.22653733,0,5.06,0.86,-1.11,0,0.21,0.018,-0.018,0,1363.43,24.22,-22.09,0,,,,,0,,,,,370.7,6.4,-6.4,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,6200,84,-81,0,2.7505,0.0607,-0.0481,0,1.7169,0.034,-0.0398,0,0.285,0.061,-0.051,0,[Fe/H],3.789,0.019,-0.018,0,1.6,0.2,-0.1,0,0.1142,0.0074,-0.0068,0,,,,,0.003090013,0.000143341,-0.000139991,8.678025454464784,0.2178978847922013,-0.247236495,0.011209923,0.000443578,-0.000424304,1.138239077559621,0.059157057,-0.057695949,1.3098496460262908e+76,1.3098496460262908e+76,-1.31E+76,4.050190074905137,0.02487924,-0.027979248,WJ,A2,0.9999035129203558,C,9.645077718452206e-05
TOI-2154 b,TOI-2154,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>,3.8240801,2.5e-06,-2.50E-06,0,0.0513,0.0011,-0.0013,0,16.28664896,0.59407598,-0.53803107,0,1.453,0.053,-0.048,0,0.92,0.19,-0.18,0,0.37,0.092,-0.081,0,0.117,0.1,-0.079,0,1580,27,-27,0,83.37,0.55,-0.75,0,0,7.91,0.33,-0.37,0,105,21,-21,0,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>,,6280,160,-160,0,1.396,0.049,-0.043,0,1.233,0.077,-0.09,0,0.011,0.071,-0.059,0,[Fe/H],4.239,0.042,-0.051,0,2.9,2.1,-1.5,0,0.639,0.083,-0.087,0,,,,,0.00071201,0.00015596,-0.00014623,7.902082090022501,0.296571553,-0.342097463,0.003176184,0.000365993,-0.000354748,0.3243553267171984,0.055964213,-0.050680084,1.0636445839028275e+75,1.0636445839028275e+75,-1.06E+75,3.0334436371128684,0.094169325,-0.090685266,HJ,A1,0.9999998124538184,B,1.875393493216211e-07
TOI-2158 b,TOI-2158,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KNUDSTRUP_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220413956K/abstract target=ref>Knudstrup et al. 2022</a>,8.60077,3e-05,-3.00E-05,0,0.075,0.004,-0.004,0,10.76062147,0.13450777,-0.13450777,0,0.96,0.012,-0.012,0,0.82,0.08,-0.08,0,1.14,0.12,-0.12,0,0.07,,,1,1188,10,-10,0,85.7,0.4,-0.3,0,0,11.4,0.6,-0.5,0,75,4,-4,0,<a refstr=KNUDSTRUP_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220413956K/abstract target=ref>Knudstrup et al. 2022</a>,,5673,50,-50,0,1.41,0.03,-0.03,0,1.12,0.12,-0.12,0,0.47,0.08,-0.08,0,[Fe/H],4.19,0.05,-0.05,0,8,1,-1,0,0.56,0.07,-0.07,0,3.7,0.5,-0.5,0,0.000698646,0.000101238,-0.000101238,11.438043421748798,0.6567805776762798,-0.656780578,0.004614308,0.000592297,-0.000533855,0.4779425691484004,0.069342267,-0.060704581,2.309435787787955e+75,2.309435787787955e+75,-2.31E+75,3.3434584246679355,0.043739177,-0.043739177,HJ,A1,0.9998167563967024,B,0.000183244
TOI-2196 b,TOI-2196,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PERSSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220805797P/abstract target=ref>Persson et al. 2022</a>,1.1947268,7.9e-06,-9.30E-06,0,0.02234,0.0006,-0.0006,0,3.51,0.15,-0.15,0,0.31314176,0.01338213,-0.01338213,0,0.08180515,0.00409026,-0.00409026,0,3.31,0.51,-0.43,0,0,,,0,1860,20,-20,0,81.11,0.57,-0.55,0,0,4.61,0.01,-0.01,0,15.16,0.67,-0.69,0,<a refstr=PERSSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220805797P/abstract target=ref>Persson et al. 2022</a>,G V,5634,31,-31,0,1.043,0.017,-0.017,0,1.032,0.038,-0.038,0,0.14,0.05,-0.05,0,[Fe/H],4.42,0.04,-0.04,0,4.5,2,-2,0,1.25,0.09,-0.09,0,2,0.4,-0.4,0,7.564189023154482e-05,4.697014859208382e-06,-4.70E-06,4.605835793659751,0.1446991668840523,-0.144699167,0.000655084,3.722732964393761e-05,-3.59E-05,0.1502810940382996,0.012230633,-0.011312936,2.283300964204702e+74,2.283300964204702e+74,-2.28E+74,3.3154857073155823,0.043004239,-0.043004239,HN,B,0.9999908919574751,A,9.1080425247733e-06
TOI-2207 b,TOI-2207,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,8.001968,2.4e-05,-2.50E-05,0,0.0854,0.0015,-0.0016,0,11.1529358,0.31385146,-0.30264248,0,0.995,0.028,-0.027,0,0.64,0.1,-0.12,0,0.8,0.16,-0.16,0,0.174,0.048,-0.052,0,1259,16,-15,0,88.84,0.79,-0.85,0,0,11.7,0.4,-0.4,0,55.8,8.3,-10,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,6101,75,-73,0,1.564,0.041,-0.04,0,1.296,0.069,-0.072,0,0.181,0.086,-0.086,0,[Fe/H],4.161,0.034,-0.036,0,3.3,1.3,-1.1,0,0.476,0.05,-0.047,0,,,,,0.000471234,7.814596388166684e-05,-9.18E-05,11.741692758622843,0.3642975870528605,-0.378336096,0.004607828,0.000408084,-0.000461016,0.4114221457832965,0.054142662,-0.058399698,1.7113143568782676e+75,1.7113143568782676e+75,-1.71E+75,3.204720850855792,0.071835304,-0.085019561,HJ,A1,0.999556211,B,0.000443789
TOI-2236 b,TOI-2236,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,3.5315902,2.6e-06,-2.60E-06,0,0.05009,0.0008,-0.00082,0,14.36991326,0.35868738,-0.3474784,0,1.282,0.032,-0.031,0,1.58,0.4,-0.39,0,0.93,0.25,-0.24,0,0,0.048,-0.052,0,1688,19,-21,0,83.58,0.26,-0.25,0,0,6.84,0.16,-0.15,0,172,43,-43,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,6248,72,-77,0,1.573,0.033,-0.033,0,1.343,0.066,-0.065,0,0.119,0.081,-0.078,0,[Fe/H],4.172,0.024,-0.024,0,2.52,0.89,-0.82,0,0.486,0.034,-0.031,0,,,,,0.001122645,0.000289361,-0.000282547,6.847497765997119,0.1805455732551071,-0.182214691,0.003609592,0.00041008,-0.000430465,0.4284546140476235,0.073237786,-0.072827909,1.8559407703588608e+75,1.8559407703588608e+75,-1.86E+75,3.3770680749521813,0.111936123,-0.109369753,HJ,A1,0.9999976171374744,B,2.382707116707215e-06
TOI-2295 b,TOI-2295,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEIDARI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241208527H/abstract target=ref>Heidari et al. 2024</a>,30.033302,7.2e-05,-7.30E-05,0,0.1992,0.0039,-0.0041,0,16.47720163,9.52763359,-5.94075977,0,1.47,0.85,-0.53,0,0.875,0.042,-0.041,0,0.34,0.96,-0.25,0,0.334,0.012,-0.012,0,747,24,-24,0,88.16,0.14,-0.15,0,0,,,,,54.7,1.3,-1.3,0,<a refstr=HEIDARI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241208527H/abstract target=ref>Heidari et al. 2024</a>,,5730,140,-140,0,1.459,0.056,-0.058,0,1.168,0.07,-0.071,0,0.316,0.04,-0.04,0,[Fe/H],4.176,0.042,-0.039,0,10.5,1.4,-1.4,0,0.528,0.075,-0.06,0,3.9,1,-1,0,0.000714869,5.5369572319542274e-05,-5.44E-05,29.35916044736969,1.3009890701061673,-1.278673187,0.012349739,0.000710292,-0.000674858,0.6367242470652885,0.2125641145401651,-0.161071369,4.098804846217714e+75,4.098804846217714e+75,-4.10E+75,3.001560421889317,0.3138577838661168,-0.502657413,WJ,A2,0.999999769,B,2.3100793926328417e-07
TOI-2328 b,TOI-2328,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TALA_PINTO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...694A.268T/abstract target=ref>Tala Pinto et al. 2025</a>,17.10197,1e-05,-1.00E-05,0,0.127,0.006,-0.007,0,9.97599282,0.33626942,-0.44835923,0,0.89,0.03,-0.04,0,0.16,0.02,-0.02,0,0.29,0.04,-0.05,0,0.057,0.046,-0.029,0,842,20,-21,0,88.66,0.08,-0.08,0,0,,,,,13.29,1.57,-1.53,0,<a refstr=TALA_PINTO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...694A.268T/abstract target=ref>Tala Pinto et al. 2025</a>,,5525,147,-144,0,0.9,0.06,-0.06,0,0.95,0.06,-0.06,0,0.09,0.03,-0.03,0,[Fe/H],4.505,0.021,-0.02,0,4,2.3,-2.7,0,1.8061,0.0421,-0.0354,0,2.61,0.25,-0.25,0,0.000160716,2.2508160246785424e-05,-2.25E-05,30.343858304186032,2.479382700414306,-2.624778914,0.004787578,0.000541587,-0.000548252,0.3098045769351268,0.045696066,-0.041095199,9.703538272053707e+74,9.703538272053707e+74,-9.70E+74,2.699527007729455,0.066865539,-0.061678809,WJ,A2,0.990228726,B,0.009771274
TOI-2338 b,TOI-2338,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRAHM_ET_AL__2023 href=https://arxiv.org/abs/2304.02139 target=ref>Brahm et al. 2023</a>,22.65398,2e-05,-2.00E-05,0,0.158,0.003,-0.003,0,11.2089807,0.22417961,-0.22417961,0,1,0.02,-0.02,0,5.98,0.21,-0.2,0,,,,,0.676,0.002,-0.002,0,799,10,-11,0,89.52,0.02,-0.02,0,0,32.3,0.6,-0.6,0,584,4,-4,0,<a refstr=BRAHM_ET_AL__2023 href=https://arxiv.org/abs/2304.02139 target=ref>Brahm et al. 2023</a>,,5581,60,-60,0,1.05,0.01,-0.01,0,0.99,0.03,-0.02,0,0.22,0.04,-0.04,0,[Fe/H],4.4,0.02,-0.02,0,7,2,-2,0,1.301,0.051,-0.058,0,2.5,0.3,-0.3,0,0.005764046,0.000233521,-0.000260139,32.35768017139298,0.6873414853082426,-0.687341485,0.019642306,0.000742765,-0.000778862,1.9522899647505885,0.093882053,-0.097851699,3.853391257987248e+76,3.853391257987248e+76,-3.85E+76,4.170888222351767,0.023116576,-0.022644015,WJ,C,0.9999894812160725,A,1.051878378130433e-05
TOI-2364 b,TOI-2364,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,4.0197517,4.3e-06,-4.30E-06,0,0.04871,0.00069,-0.00079,0,8.60849718,0.25780656,-0.20176165,0,0.768,0.023,-0.018,0,0.225,0.043,-0.049,0,0.61,0.13,-0.14,0,0,,,0,1091,17,-14,0,88.98,0.62,-0.54,0,0,11.84,0.22,-0.33,0,29.7,5.6,-6.4,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5306,76,-68,0,0.886,0.021,-0.017,0,0.954,0.041,-0.046,0,0.344,0.085,-0.085,0,[Fe/H],4.524,0.018,-0.029,0,3.5,4.2,-2.4,0,1.94,0.11,-0.16,0,,,,,0.000225059,4.435905986062979e-05,-5.00E-05,11.82208282999957,0.2819548803904343,-0.339527246,0.002054359,0.00019085,-0.00021813,0.2444152559100049,0.034222587,-0.037545148,6.03964043996057e+74,6.03964043996057e+74,-6.04E+74,2.9756471164116944,0.085458652,-0.098091609,HJ,A1,0.7689253522565853,B,0.2310746477397288
TOI-2368 b,TOI-2368,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,5.1750073,1.6e-06,-1.60E-06,0,0.05649,0.001,-0.001,0,10.83908434,0.40352331,-0.3474784,0,0.967,0.036,-0.031,0,0.65,0.18,-0.18,0,0.88,0.27,-0.26,0,0.061,0.066,-0.042,0,1000,44,-31,0,86.61,0.19,-0.29,0,0,14.37,0.42,-0.55,0,81,23,-23,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,,5360,230,-170,0,0.846,0.031,-0.026,0,0.897,0.048,-0.049,0,0.1,0.18,-0.15,0,[Fe/H],4.538,0.027,-0.038,0,4.2,5.1,-3,0,2.1,0.19,-0.23,0,,,,,0.000691484,0.000195178,-0.00019503,14.358557175435324,0.5092489187051793,-0.584321117,0.00346358,0.000432846,-0.00046246,0.4111646706967515,0.078819594,-0.079672936,1.709173086931575e+75,1.709173086931575e+75,-1.71E+75,3.236247446840208,0.1234475698807957,-0.124537491,HJ,A1,0.999508524,B,0.000491476
TOI-2374 b,TOI-2374,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HACKER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.1415H/abstract target=ref>Hacker et al. 2024</a>,4.31361,1e-05,-1.00E-05,0,0.0471,0.0002,-0.0002,0,6.81,0.3,-0.3,0,0.60754855,0.02676425,-0.02676425,0,0.17820937,0.01098077,-0.01343492,0,0.98,0.15,-0.13,0,0.13,,,1,885,22,-22,0,87.5,0.3,-0.2,0,0,14.7,0.4,-0.4,0,27,2,-2,0,<a refstr=HACKER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.1415H/abstract target=ref>Hacker et al. 2024</a>,,4802,97,-97,0,0.69,0.02,-0.02,0,0.75,0.01,-0.01,0,0.15,0.04,-0.04,0,[Fe/H],4.14,0.24,-0.24,0,4.1,0.63,-0.63,0,,,,,0.5,,,1,0.000226741,1.4294530360866502e-05,-1.74E-05,14.678490853753804,0.4300047704877397,-0.43000477,0.001991395,5.786382674353085e-05,-6.81E-05,0.2712297843744447,0.017133066,-0.018209344,7.437538406359485e+74,7.437538406359485e+74,-7.44E+74,3.077955596,0.046692821,-0.050359491,HS,B,0.8206250985726953,A,0.1793749014265242
TOI-2384 b,TOI-2384,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRYANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533.3893B/abstract target=ref>Bryant et al. 2024</a>,2.13570304,3.8e-07,-3.80E-07,0,0.02793,0.00023,-0.00023,0,11.48920522,0.23538859,-0.23538859,0,1.025,0.021,-0.021,0,1.966,0.059,-0.059,0,2.26,0.15,-0.15,0,0,,,0,889.7,5,-5,0,88.37,0.34,-0.34,0,0,9.82,0.12,-0.12,0,419,10,-10,0,<a refstr=BRYANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533.3893B/abstract target=ref>Bryant et al. 2024</a>,,3943,14,-14,0,0.6113,0.008,-0.008,0,0.635,0.016,-0.016,0,0.332,0.063,-0.063,0,[Fe/H],4.66,0.013,-0.013,0,9.4,5.8,-5.8,0,3.91,0.15,-0.15,0,,,,,0.002954413,0.00011577,-0.00011577,9.824854559,0.1519137116694745,-0.151913712,0.002778781,7.48045503335573e-05,-7.33E-05,0.580445185,0.024894912,-0.023847138,3.4062529045634896e+75,3.4062529045634896e+75,-3.41E+75,3.6663228210759264,0.022057761,-0.022057761,FHJ,C,0.9651763930022994,A,0.034820612
TOI-2406 b,TOI-2406,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HORI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240512637H/abstract target=ref>Hori et al. 2024</a>,3.0766891,2.4e-06,-2.40E-06,0,0.02267,0.00071,-0.00071,0,2.86,0.063,-0.069,0,0.25515255,0.00562049,-0.00615578,0,0.04908309,,,1,27.4,1.9,-1.9,0,0.17,0.11,-0.05,0,449,7,-7,0,89.8,0.14,-0.19,0,0,23.95,0.54,-0.54,0,23.7,,,1,<a refstr=HORI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240512637H/abstract target=ref>Hori et al. 2024</a>,,3100,31,-24,0,0.204,0.004,-0.004,0,0.166,0.004,-0.004,0,-0.26,0.24,-0.24,0,[Fe/H],5.041,0.022,-0.02,0,,,,,27.7,2.1,-1.7,0,,,,,0.000282153,,,23.896315461645344,0.8829817885015226,-0.882981789,0.001030955,,,0.323907117,,,1.060707027473182e+75,,,3.271519107982221,,,HSubN,B,0.9990682631658192,A,0.000931737
TOI-2416 b,TOI-2416,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EBERHARDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..271E/abstract target=ref>Eberhardt et al. 2023</a>,8.275479,9e-06,-9.00E-06,0,0.0831,0.0007,-0.0007,0,9.86390302,0.22417961,-0.22417961,0,0.88,0.02,-0.02,0,3,0.1,-0.09,0,5.4,0.3,-0.3,0,0.32,0.02,-0.02,0,1080,10,-10,0,90,0.6,-0.6,0,0,14.4,0.4,-0.5,0,296,8,-8,0,<a refstr=EBERHARDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..271E/abstract target=ref>Eberhardt et al. 2023</a>,,5808,80,-80,0,1.236,0.018,-0.018,0,1.118,0.029,-0.027,0,0.32,0.05,-0.05,0,[Fe/H],4.303,0.019,-0.02,0,4.9,1.2,-1.1,0,0.835,0.049,-0.048,0,2.4,0.5,-0.5,0,0.002560595,0.0001054,-0.000101551,14.457464787159958,0.2432297688870744,-0.243229769,0.007882686,0.000219516,-0.000211124,1.0059622536050103,0.045573488,-0.042821144,1.0230994100535904e+76,1.0230994100535904e+76,-1.02E+76,3.982342948782681,0.024479831,-0.023652571,HJ,A2,0.999998428,B,8.100694945361042e-07
TOI-2421 b,TOI-2421,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,4.3474032,7.9e-06,-7.80E-06,0,0.0543,0.0021,-0.001,0,10.36830715,0.39231432,-0.38110534,0,0.925,0.035,-0.034,0,0.333,0.079,-0.079,0,0.52,0.15,-0.13,0,0,0.048,-0.052,0,1534,20,-28,0,86.49,1.3,-0.76,0,0,6.67,0.34,-0.24,0,37.8,8.6,-8.9,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,5607,68,-68,0,1.75,0.051,-0.049,0,1.131,0.13,-0.064,0,0.19,0.083,-0.085,0,[Fe/H],4.005,0.059,-0.037,0,7.5,1.7,-2.8,0,0.297,0.048,-0.031,0,,,,,0.000280959,6.852384061972595e-05,-7.41E-05,6.6722355695188815,0.3185725821424595,-0.230019239,0.00246589,0.000337628,-0.000333107,0.2627257536068347,0.049702198,-0.051391406,6.978462625104888e+74,6.978462625104888e+74,-6.98E+74,2.984347806391611,0.1078640475056292,-0.108145705,HJ,A1,0.9919079165310758,B,0.008092083
TOI-2447 b,TOI-2447,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240507367G/abstract target=ref>Gill et al. 2024</a>,69.33684,9e-05,-0.00011,0,0.347,0.029,-0.026,0,9.60609646,0.13450777,-0.12329879,0,0.857,0.012,-0.011,0,0.393,0.031,-0.027,0,,,,,0.17,0.02,-0.1,0,414,28,-7,0,,,,,1,77.82101,6.085,-6.85299,0,18.8,0.14,-0.14,0,<a refstr=GILL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240507367G/abstract target=ref>Gill et al. 2024</a>,,5730,80,-80,0,1.006,0.009,-0.009,0,1.034,0.032,-0.032,0,0.18,0.08,-0.08,0,[Fe/H],4.3,0.1,-0.1,0,2.1,1,-1,0,,,,,3.5,0.6,-0.6,0,0.000362688,3.0732092638356265e-05,-2.73E-05,74.17218694445373,6.234243754593683,-5.597044704,0.017158008,0.002111351,-0.001814439,0.7839585770829299,0.082685139,-0.072274331,6.213562855040029e+75,6.213562855040029e+75,-6.21E+75,3.122617944892386,0.03602581,-0.032220629,WJ,D,0.9999898083248394,A,1.0146035252089646e-05
TOI-2458 b,TOI-2458,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=_AMP_SCARON_UBJAK_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240917532S/abstract target=ref>&Scaron;ubjak et al. 2024</a>,3.73659,0.00044,-0.00047,0,0.0482,0.0025,-0.0027,0,2.83,0.2,-0.18,0,0.25247612,0.01784284,-0.01605855,0,0.04187794,0.00311489,-0.0030205,0,3.23,0.76,-0.64,0,0.087,0.062,-0.056,0,1509.4,41.4,-35.2,0,84.03,0.45,-0.52,0,0,,,,,5.31,0.38,-0.37,0,<a refstr=_AMP_SCARON_UBJAK_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240917532S/abstract target=ref>&Scaron;ubjak et al. 2024</a>,F9-F9.5,6005,50,-50,0,1.31,0.03,-0.03,0,1.05,0.03,-0.03,0,-0.1,0.05,-0.05,0,[Fe/H],4.2,0.05,-0.05,0,5.7,0.9,-0.8,0,0.659,0.051,-0.047,0,2.5,2.5,-2.5,0,3.805900553999377e-05,3.0325033185853795e-06,-2.95E-06,7.911982768741901,0.4485929194556189,-0.478809257,0.001124154,9.868449958817436e-05,-9.88E-05,0.1743789887391662,0.019986188,-0.018862858,3.0742754254589307e+74,3.0742754254589307e+74,-3.07E+74,3.211731733831359,0.06399681,-0.068914728,HSubN,B,0.9999984331932672,A,1.5668067327989942e-06
