ID,rrp,rrpla,tt0,tt0_Myr,mmpla,mmice,mmgas,Mp,Mp_earth,Mp_jup,Mp_Ms_ratio_q,log_Mp_Ms_ratio_q,transit_prob_rrpla,Rp_earth,Rp_m,Rp_jup,Rp_jup_err1,Rp_jup_err2,log_Rp_jup,log_Rp_jup_err1,log_Rp_jup_err2,gp_cgs,log_gp_cgs,G1,gas_frac,IceRock,cluster_map,pred3D_conf_margin
D25-1355,610520948621.8259,15102968209.777348,28669356244550.176,0.9084770782489852,2.336327547697192e+25,1.1681334742696972e+25,7.951939660713877e+24,3.13152151376858e+25,5.241742013606139,0.0164990596088966,1.574420067254188e-05,-4.802879383443844,0.0460637929138736,1.682189435247223,10729004.21800679,0.1500727944106583,0.0159327341826784,-0.0137779347961473,-0.8236980306628713,0.0438205825438705,0.0418224926891802,1815.6924649663426,3.2590422912784165,0.6953146296674928,0.2539321421152953,0.9999481257787759,B,30.677695268237166
D25-1590,1018336213992.1194,14990967383.210556,46530620359334.52,1.4744663839878356,1.8416084426645367e+25,9.207302767383504e+24,1.195462238923727e+25,3.037070681588264e+25,5.0836441391119545,0.0160014261411394,1.5269334749061155e-05,-4.8161798837756296,0.046407945679287,1.6458903657599542,10497488.752816988,0.1468344535446901,0.0152625864597419,-0.0130788694618896,-0.8331720286929007,0.0429471131189688,0.04051604913179,1839.4576225776993,3.2646897870066893,0.5544456165288514,0.3936234497837071,0.9998394041760267,B,29.609201692732476
D25-2043,1087505151191.8182,14964464770.005053,47773288127193.15,1.513844149339403,1.7879123114561512e+25,8.938733572443735e+24,1.316641917330692e+25,3.104554228786843e+25,5.196602438463464,0.0163569769693722,1.560861854593687e-05,-4.8066355328392945,0.046490135844649,1.6716494658614736,10661780.293264478,0.1491324944506305,0.0158023328156217,-0.0135199036048573,-0.8264277178948146,0.0437400878663785,0.0412722689680083,1822.8272667358347,3.260745516346852,0.5457809033226818,0.4241001510368823,0.9998147765635669,B,29.071220885164813
D25-2526,473146673363.5861,15087037030.993694,18782607099245.113,0.5951849031372827,2.5154490930744105e+25,1.2560302011331023e+25,5.59931897443874e+24,3.0753809905182845e+25,5.147770396903827,0.0162032718151648,1.54619456536867e-05,-4.810735857539741,0.0461124340432654,1.660328541607533,10589575.438372849,0.148122523336497,0.0155479265078665,-0.0133563280041908,-0.829378898149855,0.043349174214315,0.0410401341448879,1830.4065118321191,3.262547552156487,0.7881443967893978,0.18206911571938617,0.9973093219183156,B,32.388954374106746
D25-3311,385385526659.8121,15009365208.071997,10618055379851.535,0.33646587129095795,2.653948199840051e+25,1.3007668626037e+25,4.1743070871051776e+24,3.0713789085505687e+25,5.141071454840094,0.016182186030298,1.544182457793147e-05,-4.811301385521586,0.046351060844722,1.6588234236079726,10579975.79577165,0.1479882475769547,0.0155026121829558,-0.0133725418817573,-0.8297727725451687,0.0432662502338621,0.0411314952129048,1831.3433381439581,3.262769772965269,0.8740774003311661,0.13590987017212727,0.9612657422990336,B,33.81684401119427
D25-3545,382899345730.22815,15058685505.90598,9504268379857.771,0.3011720910290317,2.703009545361432e+25,1.3278938224367978e+25,4.3089335649701673e+24,3.133902901858449e+25,5.245728134073932,0.0165116064376103,1.5756173463340618e-05,-4.802549246588654,0.0461992515699426,1.6830929176718117,10734766.628910812,0.1501533965885807,0.0159438370401727,-0.0137844452292479,-0.8234648392692385,0.0438272385492175,0.0418196598256319,1815.122939165895,3.258906045346341,0.8865047135829073,0.13749416302639464,0.9656596897987586,B,33.50708798614258
D25-3744,368142258203.4593,15017736676.714603,8125855420921.726,0.2574928201422708,2.7288925329670723e+25,1.3446405702569415e+25,4.0494475719703145e+24,3.133837290164104e+25,5.245618309002215,0.0165112607490205,1.5755843590568647e-05,-4.802558339115125,0.0463252229664341,1.6830736636521917,10734643.82677368,0.1501516788839825,0.0159430882421722,-0.0137846627465753,-0.8234698074811635,0.0438257575482428,0.0418208547627135,1815.1264662173382,3.25890688924372,0.9021295643425662,0.12921690557068663,0.97138426130483,B,33.80494532630046
D25-4440,340703058634.7711,15084741756.602863,5482232547468.425,0.17372146638110708,2.7181467338453096e+25,1.3021087061889532e+25,3.1094654173065517e+24,3.029093275575965e+25,5.070291044116308,0.0159593955509797,1.5229227127078758e-05,-4.817322136254363,0.0461194504503519,1.6432392061299486,10480579.656696811,0.1465979362263863,0.0151921447348277,-0.013010331276883,-0.8338721435543802,0.0428240358871307,0.0403616928552245,1840.5506117758925,3.264947764250915,0.9328707805955271,0.10265333994098629,0.919543600353753,B,34.965220697257024
D25-4965,511141456506.89154,14978560630.318886,21870297517649.324,0.6930279082582111,2.469879857029101e+25,1.234917787099698e+25,6.348509230720341e+24,3.1047307801011353e+25,5.196897961402589,0.0163579071659701,1.560950618452054e-05,-4.806610835869682,0.0464463854151511,1.671711705048316,10662177.25479816,0.1491380469814547,0.0158035949458519,-0.0135205076546373,-0.8264115484569196,0.0437418619313926,0.0412725913611068,1822.7951922956204,3.2607378744406743,0.7578944407184418,0.20447857416202578,0.9999641423564471,B,31.84456881540898
D25-5524,1102519258609.9785,14986431540.867458,48317013759399.76,1.5310737749195047,1.763208077405681e+25,8.815192675724011e+24,1.2474185168898377e+25,3.0106265942955185e+25,5.039380325893874,0.0158621000753188,1.5136383078408842e-05,-4.819977889482597,0.0464219916597791,1.635908644427861,10433825.334160898,0.1459439564449294,0.0149353494309333,-0.0128567609723494,-0.835813884485228,0.0423140682864144,0.040049842182144,1845.7611171311225,3.2661754928843774,0.5420323949935568,0.41433850323830396,0.999807707369099,B,29.63970140607186
D25-6143,670916191681.9802,14995059297.169966,32964634644436.27,1.0445862373702774,2.2333137459173055e+25,1.1166211076337416e+25,8.526093854510054e+24,3.085923131368311e+25,5.165416509939926,0.0162588152337634,1.5514947870127255e-05,-4.8092496792969675,0.0463952816866352,1.664286780422738,10614821.085536225,0.1484756488213537,0.0155964370301727,-0.0134233828692804,-0.8283447682303109,0.0433794675536595,0.0411533564470638,1827.9548752053402,3.261965470560172,0.6584711997170053,0.2762898974327189,0.9999359441914722,B,30.58643661634399
D25-8029,1054614577812.1028,14967409275.025463,47118363028824.86,1.4930908253106971,1.8175183447388027e+25,9.086806323492904e+24,1.2863294305286184e+25,3.1038477752674213e+25,5.195419931149646,0.01635325487496,1.5605066743425952e-05,-4.806734369501718,0.0464809899439872,1.67140105766679,10660195.945798788,0.1491103332652435,0.0157967466203963,-0.0135171677494532,-0.8264922591320168,0.0437315605573809,0.0412699411126187,1822.9542193289526,3.2607757621588336,0.5503304680885394,0.414430578966712,0.9998271638180496,B,29.128182468633355
D24-0979,654012847255.2036,14998344346.622152,25914902265387.348,0.8211936986775721,2.3122904340368613e+25,1.1561400873098495e+25,9.441454910806702e+24,3.2564359251175317e+25,5.450831785205604,0.0171571966549922,1.637222687339131e-05,-4.7858922458750905,0.0463851198453569,1.7313579832606996,11042601.217236742,0.1544592572209022,0.0167263400252509,-0.0145989650293795,-0.8111860579712914,0.0446532803471966,0.043119510809792,1782.4012721584456,3.2510054834640094,0.7200191432552098,0.2899321567479004,0.9999911262257618,B,30.251190174784043
D24-1682,350747347429.0318,15106139227.2244,3600520788539.1157,0.11409361892346426,2.87820707439446e+25,1.4220624161255726e+25,4.029862733619756e+24,3.2811933477564352e+25,5.492272350702077,0.0172876361841751,1.6496698580977553e-05,-4.782602960726912,0.046054123395487,1.7406904375385333,11102123.610620763,0.1552918314024053,0.0168378759921485,-0.0147797217549344,-0.8088513882518837,0.0447072187428546,0.0434348574255575,1776.746338694107,3.2496254291733737,0.955388277750426,0.12281698475267343,0.9765941921018804,B,33.50942935875332
D24-1920,458967546436.4628,15014002834.37066,13863499507975.023,0.4393077898184597,2.5906411780671817e+25,1.2861507718287995e+25,5.799432611248164e+24,3.170584439191998e+25,5.30712804926517,0.0167048705963751,1.594059547105077e-05,-4.797495459291151,0.0463367436169237,1.697337205528347,10825616.6968598,0.1514241690938818,0.0162532025800997,-0.0139344294419625,-0.8198048007515497,0.0442792585859994,0.0419249096553873,1805.6757086121506,3.2566397556084654,0.8388502154488723,0.1829136779819089,0.9859411504125456,B,32.55913291349156
D24-2233,550958463915.8408,14984901419.431477,20674932352813.49,0.655149071945062,2.4344820005125625e+25,1.2172372079651709e+25,7.20932330931252e+24,3.1554143314438143e+25,5.2817353477349505,0.0166249437905364,1.5864325447178554e-05,-4.79957838941899,0.0464267318500914,1.691420320652498,10787878.805121632,0.1508963073507753,0.0161443782213725,-0.0138498378795896,-0.821321387903695,0.0441436516707254,0.0418107601735934,1809.6308851218346,3.2575899997849183,0.7694651400735616,0.22847469625371733,0.999993769057574,B,31.654842326624753
D24-3514,415770497865.4528,15048176649.083288,9703380879553.62,0.30748158540426457,2.7051557849150646e+25,1.3285323516253477e+25,5.255529399685655e+24,3.23070872488363e+25,5.4077679436303265,0.0170216476548136,1.624287946145616e-05,-4.789336978581894,0.0462315147026388,1.7206770305626695,10974478.100928709,0.1535063797477858,0.0166294313224407,-0.0143659834311972,-0.8138735704689875,0.0446693062643007,0.04267319349729,1790.3410756064784,3.252935775752598,0.8842701759279569,0.16267419464981198,0.9650659138138845,B,32.80785871462144
D24-3754,923400607909.2288,14996522182.431738,34443150865582.047,1.0914375892204111,1.959548887935337e+25,9.7976507818264e+24,1.223862796386838e+25,3.1834116843221753e+25,5.328599116738936,0.0167724535528038,1.600508639679324e-05,-4.795741977155632,0.0463907559057262,1.7025036418326458,10858568.227608616,0.1518850812343845,0.0163451897203924,-0.0140280015317339,-0.8184848821989432,0.0443890266083685,0.0420860434285952,1801.9942491193938,3.255753400638772,0.6462460045532004,0.38445005476802724,0.9999808819355138,B,29.762635816301064
D24-4037,397691841833.2713,15021055445.483791,8049521591616.421,0.25507394705606323,2.760839769189967e+25,1.3572900245030935e+25,5.070603523521788e+24,3.267900121542146e+25,5.470021294135023,0.0172175981113917,1.642986486446529e-05,-4.784366008619618,0.046314987819925,1.7357363531110734,11070526.460142426,0.1548498637629724,0.0167685763049523,-0.0146870311250922,-0.8100891723996408,0.0446531225177218,0.0432779617603034,1779.6637303167402,3.2503379495761813,0.9030028415131527,0.1551639687546183,0.9670409115466724,B,32.872165936454124
D24-8815,636634601291.7297,15015504247.680916,25349829184797.4,0.8032876132784939,2.3126398347117714e+25,1.1563150248062126e+25,8.601046359519902e+24,3.1727444706637616e+25,5.310743648796092,0.016716251162612,1.5951455357786634e-05,-4.797199687213584,0.0463321103656873,1.6980779946076463,10830341.44960757,0.1514902569463376,0.0162749429419309,-0.0139426258019346,-0.8196152977920969,0.0443171764307352,0.0419315868698636,1805.3296786013257,3.256556521767128,0.7251947457927735,0.2710916822658744,0.9999915377588872,B,30.878307661846506
D25-2008,649037273730.1221,14999410280.221731,31102886218036.523,0.9855909897468922,2.286593541381463e+25,1.1432630284540198e+25,8.673710473017207e+24,3.1539645886831835e+25,5.279308675108271,0.0166173055252011,1.5857036644963215e-05,-4.799777970170177,0.0463818234852441,1.6909246584170383,10784717.471383872,0.1508520879452788,0.0161297386089439,-0.0138415919607551,-0.8214486743730652,0.0441178817080785,0.0417974871307085,1809.8600426773373,3.2576449919724713,0.6741946605482252,0.27500976086223533,0.9999409755336184,B,30.32429457263506
D25-2053,442783348446.0166,15062553526.893835,14482406751958.896,0.4589197769145593,2.623129435263655e+25,1.2948359271746394e+25,5.514740441612801e+24,3.174603479424935e+25,5.31385537716336,0.0167260457293199,1.5960801807063527e-05,-4.796945295213579,0.0461873877332846,1.6988634738326596,10835351.236104704,0.1515603317308888,0.0162788923436955,-0.0139590611484376,-0.8194144528247508,0.0443079159233675,0.0419631030693634,1804.7174759288882,3.25640922383244,0.8322953520038853,0.17371430723095443,0.97481160548431,B,32.37893334662787
D25-2459,747939362436.4539,15008872014.366062,35993167421695.75,1.140554649963741,2.1764969739979056e+25,1.0882052211177742e+25,1.0546263015514766e+25,3.231123275549382e+25,5.408461845183258,0.0170238317995225,1.624496367797578e-05,-4.789281255354537,0.0463525839472877,1.7208596959261182,10975643.140616782,0.1535226758324956,0.0166281069301329,-0.0143708863679956,-0.8138274686454361,0.0446614200126641,0.0426837357074205,1790.190694577875,3.2528992953328526,0.6336732347674352,0.3263961822602266,0.9999204884516233,B,29.281819821321942
D25-4455,582813554154.262,15035183574.13298,26585565025790.293,0.8424457191228196,2.387256157682859e+25,1.1936001602960213e+25,7.741742322388216e+24,3.1614303899216805e+25,5.291805413145995,0.0166566406212944,1.5894572096137157e-05,-4.798751159399909,0.0462714669607962,1.6936494481720563,10802096.180441376,0.1510951740116569,0.0162347453109903,-0.0138941434226394,-0.8207494068295939,0.0443230084912403,0.0418932195734169,1808.3115976077718,3.2572732676557967,0.7139243407102217,0.24488099902715257,0.9999532217900815,B,30.783233416011495
D25-4706,652456650342.411,15004954481.926832,31394278539312.246,0.994824655211811,2.2796083558504072e+25,1.139770122704204e+25,8.685213771130896e+24,3.148129732963497e+25,5.2695419185221395,0.0165865633981216,1.582770102042985e-05,-4.800582161994832,0.0463646858001439,1.688560986760124,10769641.97355607,0.1506412182279985,0.0160561880360743,-0.0138074675479906,-0.8220561808594335,0.0439850233151285,0.0417505877927252,1811.5728909710124,3.258055813120553,0.6717091382885011,0.2758848747619767,0.9999402455190408,B,30.327811757599832
D24-1133,629613547838.4612,14960735356.38431,24266172091234.105,0.7689485921373649,2.366838130819736e+25,1.1834142673601026e+25,9.415792273389704e+24,3.3084173581587062e+25,5.537841649356744,0.0174310714339236,1.6633571433678765e-05,-4.779014492367251,0.0465017249104081,1.750830352638347,11166795.989127375,0.1561964414078131,0.0170016224794614,-0.0149212157904747,-0.8063288647900572,0.0448718976920969,0.0436051256686969,1770.7972979078459,3.2481688506093813,0.7352244613091417,0.2846011024023295,0.9999918912404702,B,30.160667643761236
D24-1435,574954914242.4758,15077007164.83276,21167256280852.07,0.6707498758096962,2.459080389380265e+25,1.2295361059911134e+25,8.517160707849182e+24,3.310796460165183e+25,5.5418239432312,0.0174436062179409,1.664553273084557e-05,-4.7787023009360174,0.0461431099948487,1.7517255148483644,11172505.333702868,0.1562763013162713,0.0170143331435684,-0.0149385542739876,-0.8061068760301964,0.0448819678132326,0.0436349596945275,1770.2600333204969,3.2480370645208927,0.7646783811721967,0.25725413236137873,0.9999933492447983,B,30.45495662815105
D24-2010,789236805798.3403,15008181655.240305,30483270185694.492,0.9659565425030576,2.161286916427495e+25,1.080636329690103e+25,1.2533053669615008e+25,3.414592283388996e+25,5.715564064458833,0.0179904756764436,1.7167382018044223e-05,-4.765295928590138,0.0463547161129334,1.791489751048089,11426121.63218471,0.1598237793345368,0.01753229948723,-0.0155479158677912,-0.7963586038363744,0.0452046822011826,0.044447713995812,1745.6086788340651,3.241946892479128,0.6795104836716847,0.3670439288047563,0.9999868069777004,B,28.70145733535905
D24-2668,518186119389.3311,15015091172.24652,17015433618632.63,0.5391865547010112,2.59685904745075e+25,1.2984261210765002e+25,8.128894153167004e+24,3.4097484627674504e+25,5.707456166126762,0.0179649550198495,1.7143028973189796e-05,-4.765912440865473,0.046333384993753,1.7897067645397415,11414749.74423447,0.1596647141531146,0.0174922655898379,-0.0155286019661695,-0.7967910521884789,0.0451493198039623,0.0444361442446661,1746.6073238662234,3.2421952769080025,0.8059975131674905,0.2384015783548256,0.999994758837664,B,30.471200531051128
D24-4350,1163557692058.1843,14968130778.691484,36482713225250.03,1.1560674203757584,1.7479767144147453e+25,8.739744113157589e+24,1.6377722019740634e+25,3.385748916388809e+25,5.667284182633338,0.017838508516274,1.702236760376475e-05,-4.768980034983545,0.0464787494367962,1.7804552092006207,11355743.324281558,0.1588393571907564,0.0174088052532931,-0.0153398661683538,-0.7990418791570861,0.0451664769080706,0.0441077601670072,1752.3842319868581,3.2436293367271447,0.6297533978877089,0.4837252384683291,0.9999680872886393,B,28.279068012253695
D24-4640,397422738817.3653,15024259323.85276,7332061341733.291,0.23233900365469146,2.8129398962862016e+25,1.3849891074736126e+25,5.376917982329894e+24,3.350631694519191e+25,5.608502719224651,0.0176534862724931,1.684581042996074e-05,-4.773508090839377,0.0463051112872829,1.76664653920502,11267671.627049616,0.1576074473654341,0.0172324132922388,-0.0151490838040712,-0.8024232648077845,0.0450637165053591,0.0438887839549129,1761.424578829467,3.24586405217271,0.9112521817149857,0.16047475439109612,0.9699137521575929,B,32.45359106427514
D24-4816,388916925954.6721,14965546823.35574,6752703091507.689,0.21398024854576042,2.844666584918372e+25,1.402316102380472e+25,5.381722997793481e+24,3.38283888469772e+25,5.662413184522982,0.0178231764209574,1.7007736976861338e-05,-4.769353469094356,0.0464867744701628,1.7793576140982523,11348742.862718651,0.1587414376814,0.0173987287171142,-0.0153338115274836,-0.7993096907163391,0.0451680929990129,0.0441180623556485,1753.038789088575,3.24379152573484,0.9179685947871942,0.15908895401840503,0.9722436532298413,B,32.41513422048182
D24-5115,567409191175.3171,15017314228.934938,20813251993559.65,0.6595321568674313,2.4669326124432547e+25,1.2334623117294394e+25,8.356021170200346e+24,3.302534729463289e+25,5.52799492729284,0.0174000776051806,1.660399562324429e-05,-4.779787389772023,0.0463265261280572,1.74886694922519,11154273.402158262,0.1560212807329248,0.0169532739824158,-0.0149092332178577,-0.8068161614240206,0.0447983827060887,0.0436197451195882,1771.6198859310377,3.248370546472535,0.7681172695635058,0.2530184193266099,0.9999935231643832,B,30.609394293495377
D24-5183,539794442807.6362,15076360795.25036,18578083832591.785,0.58870395190356,2.5542852417126635e+25,1.277138963280475e+25,8.499228589589142e+24,3.4042081006715775e+25,5.698182351899129,0.017935764492474,1.711517396013865e-05,-4.766618682296228,0.046145088290748,1.787414078564312,11400126.993083185,0.1594601772657525,0.0174857869287593,-0.0154909409966122,-0.7973477574539034,0.045188419098013,0.0443825417418822,1748.24560857686,3.242602446008097,0.7901902175769048,0.2496683028253304,0.999994272267917,B,30.219150018777412
D24-6636,804527611288.1604,14974480331.554144,31010843823098.8,0.982674342253492,2.1385018965407434e+25,1.0692435771753364e+25,1.2690029048477244e+25,3.407504801388468e+25,5.703700581481149,0.0179531338323944,1.713174862437641e-05,-4.766198306669067,0.0464590412886666,1.7888132366541571,11409050.823380215,0.159585000047281,0.0174908294644116,-0.0155206442378763,-0.7970079319253931,0.0451672168530107,0.0444355264705984,1747.2022108976396,3.242343170578236,0.6749816748142965,0.37241412083429476,0.9999862126954697,B,28.711416506744982
D24-7390,686034350802.6075,14973790047.895508,26380691438454.188,0.835953666896538,2.3128900143793713e+25,1.1564394284802348e+25,1.111616254586157e+25,3.4245062689655285e+25,5.7321587308184,0.0180427095309037,1.7217226088313366e-05,-4.764036817550152,0.0464611830254543,1.7953082039531043,11450475.7248129,0.1601644341298732,0.0175560437227644,-0.0156296769740469,-0.7954339163165601,0.0451713886126314,0.0445937865849063,1743.2377758738678,3.2413566284794864,0.7157806836042431,0.32460628402410635,0.999990352014139,B,29.145459044142854
D25-1682,350747347429.0318,15096237631.085665,3600520788539.1157,0.11409361892346426,2.9060015429616077e+25,1.448735791885971e+25,4.0064731932294737e+24,3.306648862284555e+25,5.534881427278221,0.0174217537528164,1.6624680051707166e-05,-4.779246704106972,0.0460843302153271,1.7503148496225078,11163508.110892355,0.1561504519511603,0.0169804831206415,-0.0149217125816827,-0.8064567544397963,0.0448314290779354,0.0436201630119541,1770.8933951534998,3.2481924181691375,0.955388277750426,0.12116415622254526,0.994146600108203,B,33.351255218080794
D25-4523,635844525055.7856,15012728145.362452,28746908631180.605,0.9109345650867178,2.381575626271792e+25,1.1907552672846458e+25,1.0066502210888987e+25,3.3882258473606905e+25,5.671430228918835,0.0178515587321427,1.703482075093359e-05,-4.768662431939955,0.0463406779409981,1.7814143573666392,11361860.771284426,0.1589249254641697,0.0174207274778004,-0.0153482250404024,-0.7988079835816794,0.0451727420190761,0.0441080479492818,1751.7783256737202,3.243479148619922,0.6946314748710903,0.2971024561048798,0.9999453387725452,B,29.059020709498565
D25-8753,568094583988.987,15045665380.503544,24220907400223.055,0.7675142406337317,2.4799567252613296e+25,1.2399516758879303e+25,8.594157331294101e+24,3.3393724583907397e+25,5.589656286014428,0.0175941646912051,1.678920290794741e-05,-4.774969922140534,0.0462392311942216,1.7624151402190864,11240683.764317334,0.1572299525026203,0.0171604514440973,-0.0150991328013941,-0.8034647167731459,0.0449873004221724,0.0438470225063786,1763.9453458290322,3.2464851248022755,0.7356464104668834,0.25735845397238705,0.9999569570418314,B,29.89674723530236
D24-2580,384514506080.8325,14987280271.205149,4962458782608.172,0.15725082967678694,2.9590349617213625e+25,1.465636092632636e+25,5.833614624934917e+24,3.542396424214854e+25,5.929490851017465,0.0186638378515008,1.7809936773327575e-05,-4.749337622313494,0.0464193627803597,1.8397601975584243,11733990.54002763,0.1641301200138145,0.018041399276105,-0.0163711999398935,-0.7848117129416768,0.0452921932511883,0.0456345787439702,1717.1625843425313,3.234811416966378,0.9390370610924237,0.1646798925455638,0.9814096708985516,B,31.703314296725466
D24-4005,555136212963.6562,14989543703.886276,18924321708202.71,0.5996755681104619,2.564107363387399e+25,1.2820498384677924e+25,9.48161708164029e+24,3.512269071551428e+25,5.8790617514502825,0.0185051057510612,1.7658466925849313e-05,-4.753047003733826,0.0464123534207134,1.8287901011918068,11664023.265401345,0.1631514472304781,0.0179268038898936,-0.0162030757864451,-0.7874090694616224,0.0452753608269188,0.0454261531735644,1723.0455106672252,3.236296748585936,0.786729950555959,0.2699570246038155,0.9999940045967792,B,29.576492143474358
D24-5264,669236553388.0443,15040392237.010468,25265863951116.91,0.8006269155803011,2.3669414617907458e+25,1.1834653896502793e+25,1.1664702279913265e+25,3.533411689782072e+25,5.9144516249574375,0.0186164999461647,1.776476465451017e-05,-4.750440541618199,0.0462554426132627,1.8365142309007616,11713287.764685055,0.1638405383075736,0.018002680882545,-0.016308865627709,-0.7855786338022568,0.0452757449492718,0.0455360998261454,1718.867259653409,3.2352423393828316,0.725966966245268,0.3301257624081925,0.9999909736323035,B,28.565201735409243
D24-5696,391078184614.9936,14962609229.626762,5771288136681.576,0.1828810852752293,2.9306351115894707e+25,1.4483796817705948e+25,5.994615265119568e+24,3.5300966381014273e+25,5.908902678352629,0.01859903392045,1.77480977280112e-05,-4.750848188552556,0.0464959011709319,1.835365533226501,11705961.370918626,0.1637380597957621,0.0179830397100576,-0.0162978672619983,-0.785850360062171,0.0452557159169857,0.045533750605972,1719.404840225103,3.2353781449683034,0.9294591379501543,0.16981448044276826,0.9771458094422899,B,31.65696893638054
D24-6808,599039992778.4427,14994598114.033768,21459035002349.32,0.6799957855587662,2.4782138013220024e+25,1.2391025051864627e+25,1.0096148193769036e+25,3.487828620698906e+25,5.838151753705778,0.0183763362523651,1.7535588842126223e-05,-4.756079646001903,0.0463967086486218,1.8198583207995067,11607056.370059254,0.162354618279797,0.0177876210158236,-0.0160656873584956,-0.7895353530810664,0.0451509101103596,0.0452531808186803,1727.8923169656443,3.2375166735567467,0.7618555454069249,0.28946801267276506,0.9999929054402907,B,29.365322507146484
D24-8980,388629437996.5973,15039622442.07648,5241870660268.366,0.1661048577923659,2.956274103148509e+25,1.4630546688338613e+25,5.989819139640551e+24,3.555256017112564e+25,5.951016064263941,0.0187315912387384,1.787459033239097e-05,-4.74776390300497,0.0462578101730555,1.8445317440241396,11764423.463385962,0.1645558029343977,0.0181249723438324,-0.0164167463191596,-0.7836867980371791,0.0453796440767121,0.0456436273290389,1714.4913820722336,3.2341353064659057,0.9357172391057182,0.16847785675095323,0.9797988394822685,B,31.50671896948092
D25-1920,458967546436.4628,15049439047.6896,13863499507975.023,0.4393077898184597,2.740702244629678e+25,1.357392822639513e+25,7.25044938996515e+24,3.465747183626193e+25,5.801190424870598,0.0182599956987681,1.742457105895522e-05,-4.758837904135072,0.0462276366444903,1.8115956717358772,11554357.194331424,0.1616174843944976,0.0176969798595855,-0.0159570562693669,-0.7915116573900541,0.0451269803731539,0.0451467605114761,1732.6507226378076,3.2387110240415535,0.8388502154488723,0.20920306663508684,0.9812647850591765,B,30.560998356491407
D25-3514,415770497865.4528,15062873570.405985,9703380879553.62,0.30748158540426457,2.8335148806602693e+25,1.3949016675434415e+25,6.202056299586103e+24,3.4537205106188795e+25,5.781059406479327,0.0181966307198044,1.736410513131664e-05,-4.76034759338088,0.0461864063817704,1.8069049086240592,11524439.507204251,0.1611990083814168,0.0176718469900482,-0.0158666041956183,-0.792637634092984,0.0451772179109584,0.0449999079058252,1735.6145737891502,3.2394532882016054,0.8842701759279569,0.17957609136341907,0.9696154983321172,B,31.309730776067212
D25-4037,397691841833.2713,15102043038.844963,8049521591616.421,0.25507394705606323,2.8918410587448116e+25,1.4263864512772098e+25,5.977801192085707e+24,3.489621177953382e+25,5.8411522512694285,0.0183857807057607,1.754460119634682e-05,-4.75585649921799,0.0460666148421471,1.8205024739858415,11611164.779081697,0.1624120849756853,0.0177960776645157,-0.0160774296445399,-0.7893816583277078,0.0451561170534914,0.0452711526844928,1727.5571797657335,3.237432430833943,0.9030028415131527,0.1713022957864902,0.9733405893356845,B,31.3249226635823
D25-4640,397422738817.3653,15077608823.45876,7332061341733.291,0.23233900365469146,2.9464133263512415e+25,1.4556273368518026e+25,6.370215458942876e+24,3.583434872245529e+25,5.998183643409208,0.0188800572826424,1.8016263812194717e-05,-4.744335267407035,0.0461412686949128,1.8546484872168008,11828948.051468756,0.1654583457095725,0.0182526590496803,-0.016547520113697,-0.781311322162613,0.045446494598356,0.0457624063736461,1709.2791312391323,3.2328129903147085,0.9112521817149857,0.1777684173439724,0.9764160296009747,B,30.91311661330623
D25-4816,388916925954.6721,15086391893.196363,6752703091507.689,0.21398024854576042,2.950143999952952e+25,1.459029176813423e+25,6.022901248617992e+24,3.552434124814751e+25,5.946292599535923,0.0187167235237868,1.7860402839692063e-05,-4.748108749866154,0.0461144059444555,1.84354243244678,11758113.634145563,0.1644675436992329,0.0181036107872474,-0.016396776607483,-0.7839197936596515,0.0453519554836685,0.0456108800533433,1714.9696980119882,3.2342564508496663,0.9179685947871942,0.16954293977040516,0.978482108937426,B,31.19028153743777
D25-5927,998869491800.396,14976261988.1999,44839230204097.28,1.4208694642208939,1.9153754141228296e+25,9.57616183685478e+24,1.5444614730117728e+25,3.4598368871346025e+25,5.791297390670889,0.0182288560965995,1.7394856144467586e-05,-4.759579158518706,0.0464535142713285,1.8092648894183296,11539491.464710103,0.1614095488265834,0.0176859929236157,-0.0159087021791578,-0.792070776429158,0.0451555514608461,0.0450637031476426,1734.1553805894516,3.239088007736127,0.5664605802373404,0.4463971925251303,0.9998506443505555,B,27.068419712402644
D25-6696,646954351517.3518,15018282870.846706,28815976506922.656,0.9131231939983604,2.38406167264797e+25,1.1919972841591385e+25,1.0631066259245106e+25,3.4471682985724806e+25,5.770091892759667,0.0181621090546495,1.7331162888750533e-05,-4.761172295957546,0.0463235381822833,1.804463067164316,11508865.442374006,0.1609811649187882,0.0176377564337872,-0.0158153511054192,-0.7932249342187926,0.0451523966310956,0.0449107126421642,1737.0134683904357,3.239803185876557,0.6940236247700375,0.30839997755977205,0.9999437074621631,B,28.675791867586206
D24-4197,393630517590.25507,15066808727.549889,4618230595498.821,0.14634289665560185,3.0243838865617037e+25,1.4994065340784476e+25,6.597776349416429e+24,3.6841615215033464e+25,6.16678638395659,0.0194107561723042,1.852268236049948e-05,-4.7322961207853265,0.0461743433915041,1.890803680783951,12059545.87604004,0.1686838510048682,0.0187894178198652,-0.0170088434211856,-0.7729264927231398,0.0458658446293734,0.0461594819462437,1690.7619984082912,3.228082478057471,0.943143193809145,0.1790848829756021,0.9832320012076445,B,30.828562052857105
